Timestamp,M1,M2,T1,T2,T3,M3
2024-01-01 00:00:00,1.4791177847445307,0.15571318684838292,4.160395880446177,4.414621129727584,4.9183592410995445,0.0
2024-01-01 01:00:00,1.3189647459798348,0.33889578884378174,4.378961110234934,4.6464906115349,5.1757502352797315,0.533129475437248
2024-01-01 02:00:00,1.4679915630537153,0.18811549342282258,3.8881831413926466,4.125160797537409,4.584688665305393,0.2663872750265299
2024-01-01 03:00:00,1.2282264775877185,0.2749535906236119,5.041566341639264,5.349202067265365,5.95166962446676,0.4316369975763934
2024-01-01 04:00:00,1.3684327679271149,0.5483111924083286,5.157703149276877,5.472449304289857,6.089231070158313,1.1714234575222666
2024-01-01 05:00:00,1.7630190223522857,1.0101464149551673,5.814785128530578,6.153779938224467,6.821777333385007,0.48329619150652403
2024-01-01 06:00:00,1.417116501484175,0.33157364917505844,6.017761783772153,6.258642499107593,6.723897042733677,0.11386632078097239
2024-01-01 07:00:00,1.92539307996427,1.2607048455394763,5.904013221218989,6.182971433822914,6.7250255642410695,1.0730919941780528
2024-01-01 08:00:00,2.4016667277624832,1.9407938087980883,6.710133166917422,6.891967728481695,7.234929480835152,2.034467105264646
2024-01-01 09:00:00,2.6567530310504424,2.275245477537551,7.317164447591848,7.540224715434283,7.970137643074852,2.543423553140321
2024-01-01 10:00:00,3.166889883313476,2.6143578863063537,8.324861723529294,8.556720043086365,9.006987108225848,2.8702972658631447
2024-01-01 11:00:00,3.048807197491386,2.110529059923768,9.192159490681082,9.364612013985624,9.690880345707729,0.7719074990108313
2024-01-01 12:00:00,2.6258846434074554,1.7219071514407054,9.412547120093754,9.58011988623354,9.897716591465269,2.7166710145471904
2024-01-01 13:00:00,2.8108197199814793,1.9952976381119734,9.618331530316455,9.715160227479917,9.893847744014495,0.5782923154292694
2024-01-01 14:00:00,2.8132177440466517,2.119489342187059,10.22872687394551,10.235215625753076,10.230725221108228,2.472271073601546
2024-01-01 15:00:00,2.395193618617723,2.033440689383744,7.940097929588526,8.247515682438621,8.862820389427185,2.7808319579603036
2024-01-01 16:00:00,3.847093170274695,3.9020614843249715,10.153212426535704,10.204180430512114,10.290993877181965,3.1570331186467575
2024-01-01 17:00:00,3.960097053482216,2.280277505439714,12.853146042580516,12.828971963175215,12.751767942479447,2.448098259685753
2024-01-01 18:00:00,5.167587155241079,3.499032820830485,12.6403974336244,12.5147100446037,12.235720818453508,0.6894743416388903
2024-01-01 19:00:00,5.572498472074955,4.0767836968818685,12.492748222548803,12.33417799116772,11.995319223438647,0.1993218963513218
2024-01-01 20:00:00,6.093822812537489,5.822326048084407,12.488237179223544,12.238649907211629,11.713967577706592,3.4285310571031418
2024-01-01 21:00:00,5.403563093934084,5.489515028001298,13.72935238577077,13.483091628053746,12.962301212925237,4.457866961918607
2024-01-01 22:00:00,5.551203531659712,5.8646339126653135,12.053955746439504,11.983656523612606,11.825552751447454,4.331009099238206
2024-01-01 23:00:00,6.3084565402339114,6.4419950287082095,13.307338917566359,13.24980645049817,13.12363917106606,4.873863172139479
2024-01-02 00:00:00,5.917466972415412,5.275957087153645,13.910526742177817,13.802943225932266,13.569143225784446,4.705643462727988
2024-01-02 01:00:00,5.783823363282235,4.853680184378893,14.070180144469886,13.890067845970204,13.511682735405099,1.57803211061041
2024-01-02 02:00:00,4.808614760467578,3.7718685931955624,14.246307633213604,14.07810288187612,13.719311556044014,0.6428281917127452
2024-01-02 03:00:00,5.989668738813463,6.3344596119677155,14.489870015470583,14.41449425928902,14.253563507516063,3.9812918131386112
2024-01-02 04:00:00,6.504520819003765,6.633100065508611,14.075219417714678,14.014949786190847,13.882752669264084,5.687494087757902
2024-01-02 05:00:00,5.976504670483049,4.8939012255367675,13.422537537407141,13.461418519434067,13.528245664989832,5.551737387813637
2024-01-02 06:00:00,7.181711377234409,5.639715704227823,15.112578635184985,15.130211635784061,15.161915992946993,4.468901746302073
2024-01-02 07:00:00,8.453281952433034,7.327384663992156,15.848270925048846,15.863242189014516,15.883684110485309,5.036920052616655
2024-01-02 08:00:00,8.57683169192319,8.9494477621342,16.735315237908686,16.64559323567035,16.45266469547061,6.305053460903782
2024-01-02 09:00:00,9.394921066846935,8.855010888621239,15.925114328920131,15.718358750912685,15.294858165958734,6.876260956122228
2024-01-02 10:00:00,9.295969924544451,10.168415573072192,16.640464440660786,16.561548290839802,16.395799792388484,8.195880168863463
2024-01-02 11:00:00,9.65459244631742,10.296621042729297,16.177738903849388,16.210899738764773,16.288775347549095,7.433001455582436
2024-01-02 12:00:00,10.721836676541868,10.260200773021772,17.377265980698898,17.398146715968338,17.44772076760373,6.141548696574608
2024-01-02 13:00:00,10.407224936319482,9.87252839520907,19.04641211258054,19.101035996287113,19.216666912447756,7.285459721962008
2024-01-02 14:00:00,9.59801140251285,8.339490428258816,18.17232300913427,18.1672315806587,18.158630378247533,6.068604789372798
2024-01-02 15:00:00,6.012865255774243,6.175880459586619,15.78246138722977,15.73973486285243,15.644994389810547,6.591616562262137
2024-01-02 16:00:00,7.957693928294474,6.045895597633956,17.77130697431659,17.71192560544259,17.594938908986933,5.963610307981408
2024-01-02 17:00:00,9.319258711794625,9.701326769659094,18.441647379547366,18.417345091402304,18.358739258769223,6.515005955866468
2024-01-02 18:00:00,8.654592170174759,8.163019899891708,15.62135016185382,15.436286640538677,15.03360387361519,6.271230480926932
2024-01-02 19:00:00,9.86085086916561,10.084850020795088,19.069962331602227,18.968466196378902,18.745838958174136,6.54523296154288
2024-01-02 20:00:00,10.17921243295426,11.148640450665823,20.384046417204797,20.376831069819286,20.35906641168222,6.7982715771448445
2024-01-02 21:00:00,10.933753352565901,11.45185729658655,16.524956337826264,16.18276476260353,15.45634645275535,6.851246931590941
2024-01-02 22:00:00,10.7289194957652,10.424225568188238,19.119083735176723,18.842537290116635,18.268304156389345,7.855117814976075
2024-01-02 23:00:00,8.147801434628793,8.112430542733389,13.537910428300068,14.065687981956096,15.158623495989303,8.880429693309132
2024-01-03 00:00:00,7.910989064820637,7.5890829633913715,14.951539119061819,14.888027138494095,14.794781702290924,9.113353336002746
2024-01-03 01:00:00,9.770305847265025,8.132750983481195,22.357797811671762,22.197737093076896,21.882203280965303,10.167693525653295
2024-01-03 02:00:00,10.219628531792019,8.54527402288828,20.114374829817827,20.186724869381692,20.344357306584083,8.38768424811873
2024-01-03 03:00:00,11.369449249505818,10.27684151293756,19.243487754499302,19.47529724846066,19.95955912573382,9.240711872483411
2024-01-03 04:00:00,11.617898523278475,12.863869994194598,18.503026277873573,18.91650089834166,19.780436015977827,11.241177343391211
2024-01-03 05:00:00,12.33900307114341,14.436231842728048,20.750042544245296,20.924253899473584,21.280469033781866,13.298205165185644
2024-01-03 06:00:00,12.085286097088263,13.833162077331956,21.3523829697019,21.292592130936367,21.172882222316606,11.752981052802218
2024-01-03 07:00:00,12.069687651252623,11.822852138826688,23.312599206188647,23.278281286230804,23.199015560239907,4.166469527143682
2024-01-03 08:00:00,12.42990099860006,13.046761951819864,24.151615604452886,23.9005097642657,23.375369931530663,9.75456402067893
