Timestamp,station_01,station_02,station_03,station_04,station_05,station_06,station_07,station_08,station_09,station_10
2024-01-01 00:00:00,0.0,0.0,1.7683014758449234,0.0,0.0,0.0,4.598725810310641,0.0,0.0,1.7143723278203735
2024-01-01 01:00:00,0.0,0.0,5.789772472813196,0.0,0.0,0.3292198298678265,6.756775928079656,0.0,0.0,5.028183229817122
2024-01-01 02:00:00,0.0,0.0,8.572312528179243,0.0,0.0,0.1631559684265038,1.7541317808493593,0.0,5.479040785582773,2.0749207849620905
2024-01-01 03:00:00,0.0,0.0,10.059478929030057,0.0,0.0,1.028416965846774,7.165446162046754,0.0,1.6296200902579692,0.5834216078981272
2024-01-01 04:00:00,0.0,0.0,9.437747412016222,0.0,0.0,2.48138485558941,10.673918126640874,0.0,7.714133104739446,7.22690482266265
2024-01-01 05:00:00,0.0,0.0,1.6714746361165909,0.0,0.0,3.399393113380075,11.50745863234086,0.0,9.276434805571846,9.133327686078813
2024-01-01 06:00:00,0.0,0.0,2.429754017313541,0.0,0.0,3.6083028651772717,10.746363453243164,0.0,9.069343820511671,8.82645749266673
2024-01-01 07:00:00,0.0,0.6668773386269993,1.9780936201573107,0.0,0.0,0.9837388833490217,11.972054579183482,0.0,9.393072902721423,7.679387497860314
2024-01-01 08:00:00,0.0,0.6311357149509438,1.7503726316555788,0.0,0.0,4.004672836311855,12.383533703033724,0.0,8.200087836584961,1.4236516034312097
2024-01-01 09:00:00,0.0,0.5326796137218861,1.9064452285210396,0.0,0.0,4.732917101070097,2.7406445902985936,0.0,2.0492567202996232,3.5129604811190664
2024-01-01 10:00:00,0.0,0.5185157605585253,1.5585009469581816,0.0,0.017132386815508008,1.1385740796129253,0.5358197553540165,0.0,5.7315678071635014,0.5907227069238461
2024-01-01 11:00:00,0.0,1.4463542645654797,2.1008348181437033,3.6531408675219477,0.0,3.4427011510668044,6.871896732205857,0.44507780068660263,6.62108293400221,1.0636224445575988
2024-01-01 12:00:00,0.0,0.6921717005446575,0.0,7.035767507652529,0.4743078372573005,4.7384795936392985,6.493332388040325,0.4161885132041178,1.644354052660558,0.7982832321130475
2024-01-01 13:00:00,0.0,0.7264406078651819,0.455375310625416,4.242064031401885,1.2924470023275783,0.708915690529668,1.601483466586188,1.4646393095457486,5.216401300730244,0.20746759995169173
2024-01-01 14:00:00,0.0,1.3094638463916177,0.49924932682894235,0.4245781279765355,3.440409440060176,3.805197841026773,4.038915543952419,2.3149983987018503,1.271976704385654,0.0
2024-01-01 15:00:00,0.0,2.2003289944004565,1.3124041954976264,0.0,0.7192063104057708,0.904951481436927,4.298483416507399,2.7545815718803164,6.0748677007451155,0.0
2024-01-01 16:00:00,0.5136858047435009,0.7798651629966273,1.2252281792341433,0.0,2.2986483553042656,4.027332857709258,5.191375506102366,2.855151231904541,7.000055313253562,0.0
2024-01-01 17:00:00,2.0469373243017692,1.6832371913889301,1.396028980472432,0.0,6.797027418667489,0.8451754820978822,5.075217491826567,2.7576153630005016,6.9145845884053125,0.4715068201759243
2024-01-01 18:00:00,0.5698138701290141,1.8192677480143105,2.745410492358143,0.6307003310136547,6.915835667277591,2.8821082226117367,5.6420179985237855,3.980428652326766,7.259997682119444,1.7867113345753123
2024-01-01 19:00:00,0.0,3.334380218984949,1.8029523340407134,0.0,7.027465143094819,3.0768964622693478,7.077085739046146,4.571205726220112,7.577100174722019,0.3282938322400078
2024-01-01 20:00:00,2.7338188963316234,3.50859493124706,2.218138384408467,0.0,5.511385015602351,0.8533759883846644,6.659108155547316,3.815898284815783,7.761013446455018,1.5439350304316481
2024-01-01 21:00:00,1.2452616957975202,1.818361861220804,2.038632503676133,0.0,4.646233023870661,3.082836154940176,1.4179228781545052,4.262089492238791,6.756490553440607,1.7136460133646156
2024-01-01 22:00:00,0.0,4.663313555952147,2.501451771191168,0.0,6.134989417858607,3.5935596021183933,4.730529492863714,6.534257679633559,7.289533344597921,0.2129062085958374
2024-01-01 23:00:00,0.5647831822829517,4.623314855765594,2.6960319490792832,0.0,1.094192010560426,3.9867657189177184,1.5176330857948983,5.895663966465698,6.560602354263434,0.08893061964251353
2024-01-02 00:00:00,0.6014066206309838,4.1730702544454985,2.837218215658509,0.0,0.3205440020434647,3.8146622250242435,5.370705951284812,5.7703238734201765,5.901677838202339,1.105134876605704
2024-01-02 01:00:00,3.127387269436973,3.3266833535778333,3.1021170501660897,0.0,0.06265236000031665,1.2256838343979044,0.9867110071850123,9.288262156147663,7.264121996525299,2.247592801611723
2024-01-02 02:00:00,3.9683560624001437,4.416142699275383,3.8019792061798032,0.0,0.018036429469326,0.1872267387363782,0.4012048061566351,2.1904872854513,1.8000933536302177,2.7657752705734464
2024-01-02 03:00:00,5.81520517222822,6.497707484010437,3.376267062835463,0.0,5.060419759903149,4.228015104939626,0.10132687331414252,8.823482053712326,6.192976910071084,1.475623639317994
2024-01-02 04:00:00,5.9158350089401885,7.883934473777318,3.382327516456284,1.3035026555086342,5.310368982269006,3.642733726590239,5.867238976391918,8.63488057404517,10.356776824917729,1.709110630989411
2024-01-02 05:00:00,6.157092148615384,11.079793592128313,2.1357539481374417,2.8056449613982584,2.6158280537795613,3.459167734016022,7.999000238224076,9.444896704167158,9.98016311578427,3.144301309840911
2024-01-02 06:00:00,7.774586819294832,10.233314997653531,2.762970557411674,2.9473901106064937,1.0792358449570276,4.862922805210125,2.070249552285491,15.573695102042077,9.355558243806744,2.7425672026961583
2024-01-02 07:00:00,5.327496425315244,8.813194102827335,3.5100407829471205,0.0,5.146234785711588,5.020427164806053,8.659368649504938,2.8280222126784205,10.597982778817443,3.240549036051593
2024-01-02 08:00:00,7.3785226755736115,1.8937168836342364,3.7185930748615563,2.092396717323987,1.3129736654766568,1.4838002641568453,9.141164508056656,6.0592297207800065,10.451208002822124,4.438506217554366
2024-01-02 09:00:00,5.894051383769369,3.904279140053488,0.9395218497250049,2.9289150571822615,3.682773527031169,0.4700111001007293,10.985426212155119,11.723189790953478,11.463563830212353,2.8573278647961833
2024-01-02 10:00:00,5.762692883221453,8.47103591245561,3.292743248445122,2.1044112816278457,0.8168562481323693,7.99493745437943,12.464148912354448,9.764286792417348,9.536123724765822,3.9056312336049452
2024-01-02 11:00:00,6.158860814960791,2.1206011625456465,4.004450222552345,3.025778887535618,3.655007270494862,6.404055491108988,10.663951978982434,12.288503249822833,10.819092283382721,3.7005150373940183
2024-01-02 12:00:00,5.257176894254748,8.009640252409666,1.1541046183698356,1.286599949402829,5.2700426270696425,8.928129230708233,2.625426767891423,10.928497364178275,10.466145632178248,4.53873976042273
2024-01-02 13:00:00,9.341306088635152,9.564984814934785,0.2324134003435637,3.233282794171184,5.823361328537319,7.053067938487925,9.362922153977438,13.142715084200063,8.608161178904,6.400341604766306
2024-01-02 14:00:00,7.784268816378129,7.5399148460302206,2.613619371812609,3.938078218767946,5.814986000945495,6.717048477299359,12.484191716314145,12.185752221338104,8.901410549750086,6.607236955433168
2024-01-02 15:00:00,9.387511394764866,8.377177142694956,4.407222083559839,5.5049506666888,6.792310497396604,8.495967427264262,2.3891749901604324,13.052192666929463,11.2229913068804,7.3325132792588015
2024-01-02 16:00:00,11.003920698389232,11.829516809357585,1.7944831946399395,5.4239511561806895,2.2084026119378164,1.7513282221642086,8.96725803933037,14.89393729388995,12.602919909091959,8.144978393915478
2024-01-02 17:00:00,12.038707235581802,13.201903112354083,0.6303930172397156,8.561961241592307,8.748916454985615,7.422354926464078,11.932751254212706,12.641349568311517,10.90338340778309,7.7056541398620535
2024-01-02 18:00:00,14.176638278840274,12.169216919776005,0.10551192027772914,7.944090982965306,9.783001371889686,1.9038808043487374,16.2903955837968,12.445408298770154,10.938430754245129,7.888619900951283
2024-01-02 19:00:00,13.115233124420586,12.712905083863534,0.3216898151379085,6.538436162989183,10.696116461487067,4.387640242292128,12.747859834454822,13.02106859550959,10.460692735630241,7.792633328141356
