datetime,discharge_m3s
2024-01-01 00:00:00,58.089517846702506
2024-01-01 01:00:00,58.089517846702506
2024-01-01 02:00:00,58.089517846702506
2024-01-01 03:00:00,58.089517846702506
2024-01-01 04:00:00,138.25490616397917
2024-01-01 05:00:00,167.78894783544726
2024-01-01 06:00:00,178.7634076547169
2024-01-01 07:00:00,186.07636324239752
2024-01-01 08:00:00,184.54999894645297
2024-01-01 09:00:00,192.79900695395094
2024-01-01 10:00:00,203.8236052507194
2024-01-01 11:00:00,195.59179193931877
2024-01-01 12:00:00,201.23019896180793
2024-01-01 13:00:00,186.50674795320086
2024-01-01 14:00:00,213.8324515899749
2024-01-01 15:00:00,230.24868792647047
2024-01-01 16:00:00,245.70379470401235
2024-01-01 17:00:00,263.5553268543388
2024-01-01 18:00:00,238.76295695738548
2024-01-01 19:00:00,226.4319004679877
2024-01-01 20:00:00,268.5342359410763
2024-01-01 21:00:00,297.26976111397516
2024-01-01 22:00:00,332.5159649099347
2024-01-01 23:00:00,332.8874498395602
2024-01-02 00:00:00,345.55087420432284
2024-01-02 01:00:00,308.69326032681676
2024-01-02 02:00:00,351.1567281465433
2024-01-02 03:00:00,398.9766640821376
2024-01-02 04:00:00,387.8795884193269
2024-01-02 05:00:00,400.0661414329343
2024-01-02 06:00:00,414.17290183638596
2024-01-02 07:00:00,370.26265679612544
2024-01-02 08:00:00,406.9845641998901
2024-01-02 09:00:00,436.87131887560366
2024-01-02 10:00:00,446.17504710940943
2024-01-02 11:00:00,492.98494002844166
2024-01-02 12:00:00,484.60650863805165
2024-01-02 13:00:00,404.0371418153261
2024-01-02 14:00:00,443.5235792768823
2024-01-02 15:00:00,451.3757653214596
2024-01-02 16:00:00,468.3512988651943
2024-01-02 17:00:00,484.3296902297368
2024-01-02 18:00:00,434.4725478398686
2024-01-02 19:00:00,454.54299953836016
2024-01-02 20:00:00,425.59025860494177
2024-01-02 21:00:00,480.21989064013366
2024-01-02 22:00:00,538.9752367268848
2024-01-02 23:00:00,518.5204268398595
2024-01-03 00:00:00,487.76744883576225
2024-01-03 01:00:00,529.5949648832552
2024-01-03 02:00:00,553.0667086178047
2024-01-03 03:00:00,552.5452957303531
2024-01-03 04:00:00,574.9831642146804
2024-01-03 05:00:00,518.6256378966831
2024-01-03 06:00:00,577.6917189110586
2024-01-03 07:00:00,592.539304148784
2024-01-03 08:00:00,568.3512657174773
2024-01-03 09:00:00,594.7341464090873
2024-01-03 10:00:00,596.3355236413654
2024-01-03 11:00:00,549.0186353708663
2024-01-03 12:00:00,620.4150174031828
2024-01-03 13:00:00,638.9846963137276
2024-01-03 14:00:00,634.7839051171666
2024-01-03 15:00:00,613.2012950508511
2024-01-03 16:00:00,622.0134941645231
2024-01-03 17:00:00,557.1986906584702
2024-01-03 18:00:00,528.2107752683487
2024-01-03 19:00:00,559.0615570546781
2024-01-03 20:00:00,568.6922219203491
2024-01-03 21:00:00,586.818310138568
2024-01-03 22:00:00,592.7546757829754
2024-01-03 23:00:00,506.5038654069115
2024-01-04 00:00:00,494.8397641081425
2024-01-04 01:00:00,516.544566700022
2024-01-04 02:00:00,509.1830499215912
2024-01-04 03:00:00,550.0685089248186
2024-01-04 04:00:00,429.30270642305425
2024-01-04 05:00:00,374.5764295204356
2024-01-04 06:00:00,442.089940229628
2024-01-04 07:00:00,425.53373156859834
2024-01-04 08:00:00,400.0827109514547
2024-01-04 09:00:00,406.8577479202799
2024-01-04 10:00:00,339.38032805734514
2024-01-04 11:00:00,363.5828491775326
2024-01-04 12:00:00,360.00856887615595
2024-01-04 13:00:00,392.95103475199267
2024-01-04 14:00:00,403.29165124744566
2024-01-04 15:00:00,345.04880865377845
2024-01-04 16:00:00,293.45769420544207
2024-01-04 17:00:00,326.14400182519677
2024-01-04 18:00:00,350.5484656030345
2024-01-04 19:00:00,354.75350662233996
2024-01-04 20:00:00,334.42160527495855
2024-01-04 21:00:00,333.1027893348196
2024-01-04 22:00:00,356.13494134763937
2024-01-04 23:00:00,354.62280151987767
2024-01-05 00:00:00,364.0992374785647
2024-01-05 01:00:00,364.0945333309667
2024-01-05 02:00:00,369.5167519847469
2024-01-05 03:00:00,383.21979971448417
2024-01-05 04:00:00,387.9005159171795
2024-01-05 05:00:00,371.6100765968539
2024-01-05 06:00:00,335.715490202377
2024-01-05 07:00:00,306.0416256483877
2024-01-05 08:00:00,288.07095202786036
2024-01-05 09:00:00,255.8339661486538
2024-01-05 10:00:00,263.0143989765278
2024-01-05 11:00:00,246.69671522052138
2024-01-05 12:00:00,208.54720227494863
2024-01-05 13:00:00,204.78089877105128
2024-01-05 14:00:00,182.14454460392793
2024-01-05 15:00:00,189.97391461899554
2024-01-05 16:00:00,181.1694811865474
2024-01-05 17:00:00,169.8457244691015
2024-01-05 18:00:00,156.5627537141933
2024-01-05 19:00:00,158.07950907444962
2024-01-05 20:00:00,152.1768049137656
2024-01-05 21:00:00,143.5113228375125
2024-01-05 22:00:00,134.681266325124
2024-01-05 23:00:00,130.0260528317143
